image_name,target
ISIC_0052060,0.2995141786027027
ISIC_0052349,0.14107956285028322
ISIC_0058510,0.23327522803736755
ISIC_0073313,0.05905263301313779
ISIC_0073502,0.30534062361326164
ISIC_0074618,0.5107466772952947
ISIC_0076801,0.40448951910349606
ISIC_0077586,0.7266733466315394
ISIC_0082004,0.599093581468864
ISIC_0082785,0.5241647781281742
ISIC_0085332,0.040783542059031674
ISIC_0087243,0.24264389966441158
ISIC_0088167,0.31167251316120925
ISIC_0089356,0.29063885721653193
ISIC_0090283,0.6578279740471658
ISIC_0092481,0.2689005858504032
ISIC_0095455,0.17445794162906658
ISIC_0095790,0.24012921297178025
ISIC_0097719,0.868200241438231
ISIC_0099348,0.7958690064599878
ISIC_0101040,0.5800418900676974
ISIC_0101383,0.3864108506477848
ISIC_0105104,0.8496072928588205
ISIC_0108196,0.34096982033616996
ISIC_0112420,0.9567774301172136
ISIC_0114232,0.07729247645110693
ISIC_0115798,0.3798528299140962
ISIC_0116844,0.1672935767352186
ISIC_0126432,0.37030815500502356
ISIC_0131485,0.18558228687355083
ISIC_0131912,0.046628177926597125
ISIC_0131978,0.21021038385807955
ISIC_0139322,0.32072032070257706
ISIC_0142066,0.46036515491876884
ISIC_0143109,0.5091040784163781
ISIC_0148210,0.7846185441993399
ISIC_0148937,0.6350201962959972
ISIC_0150213,0.4073826881084379
ISIC_0152553,0.11531034906014703
ISIC_0153127,0.297758194161446
ISIC_0154289,0.21708491665903296
ISIC_0155813,0.7715289250121558
ISIC_0155983,0.9434527781115492
ISIC_0157088,0.3093061227813827
ISIC_0158761,0.23693775379880933
ISIC_0161963,0.7960362502910812
ISIC_0165178,0.7267545322647351
ISIC_0165230,0.6298521970742499
ISIC_0165615,0.08254051823549524
ISIC_0165617,0.586474177357232
ISIC_0165674,0.026779855050929058
ISIC_0165928,0.5360970488643559
ISIC_0166561,0.3671604613822481
ISIC_0168125,0.6389091347672391
ISIC_0169378,0.3833195130750724
ISIC_0169575,0.19105483465124884
ISIC_0169906,0.9748595104840412
ISIC_0171865,0.8599379109482896
ISIC_0172678,0.2281691248694493
ISIC_0174800,0.4476639132867959
ISIC_0175014,0.5658383509259295
ISIC_0175798,0.8778007829040462
ISIC_0176152,0.5897638100157749
ISIC_0177083,0.17284316598983196
ISIC_0178235,0.9425938766494433
ISIC_0178258,0.6506207480415256
ISIC_0178428,0.6397021279390742
ISIC_0178741,0.8187575739188304
ISIC_0180057,0.5420532822567949
ISIC_0182213,0.9195857918911443
ISIC_0183334,0.29811256324674673
ISIC_0183449,0.928828545583599
ISIC_0183658,0.28016930782298033
ISIC_0183771,0.6476306925678443
ISIC_0186715,0.8720751818586479
ISIC_0187786,0.03858828372265988
ISIC_0188485,0.403288037796365
ISIC_0191895,0.8181694531148764
ISIC_0192184,0.5554663960495319
ISIC_0192807,0.16892920136524836
ISIC_0193289,0.8685924357547208
ISIC_0194115,0.4324132907083218
ISIC_0195744,0.550039619269107
ISIC_0195995,0.21378043347913156
ISIC_0196159,0.7598541115374715
ISIC_0196622,0.2387457142798901
ISIC_0196807,0.6086024112462596
ISIC_0197182,0.3464810720019571
ISIC_0197440,0.6360256892342591
ISIC_0197860,0.6175740464379089
ISIC_0198376,0.05708465809498042
ISIC_0198622,0.15750475837987743
ISIC_0199195,0.4648008439059126
ISIC_0199718,0.24170719789647777
ISIC_0199780,0.2692664245720202
ISIC_0200120,0.9058901019650918
ISIC_0204399,0.04966958074114958
ISIC_0204875,0.16724185974551808
ISIC_0205627,0.18174762187396176
ISIC_0206261,0.3511415369873063
ISIC_0206934,0.8237331858424071
ISIC_0207197,0.8514182563421002
ISIC_0208233,0.954767901302997
ISIC_0209640,0.16364524230237087
ISIC_0210915,0.38233070022349125
ISIC_0212435,0.23132668063854211
ISIC_0212468,0.390596782768899
ISIC_0213848,0.21706466412487124
ISIC_0216203,0.5074704768253255
ISIC_0216447,0.9582474017170632
ISIC_0220438,0.9514315414705834
ISIC_0220466,0.5103072785182334
ISIC_0223354,0.15046628974327625
ISIC_0223463,0.7766888441411055
ISIC_0223760,0.07970062946229906
ISIC_0224309,0.5392783422783367
ISIC_0225471,0.35962692057691825
ISIC_0225894,0.5237013177200751
ISIC_0226234,0.21559482663181306
ISIC_0227767,0.10392093545780234
ISIC_0228452,0.3812549571981414
ISIC_0229266,0.3540014857524305
ISIC_0230247,0.29704637426177527
ISIC_0230499,0.6100786250472794
ISIC_0231539,0.6134987288074498
ISIC_0231788,0.14417494674446374
ISIC_0232763,0.6889815745049575
ISIC_0235107,0.39275440733717204
ISIC_0235501,0.9291522458609407
ISIC_0235505,0.6587559908559939
ISIC_0235542,0.26369986784082045
ISIC_0238185,0.1774666317728002
ISIC_0238872,0.8603443728490703
ISIC_0239635,0.6010182991478317
ISIC_0240839,0.21279645468690767
ISIC_0241566,0.7461810759767857
ISIC_0243686,0.45325570132810356
ISIC_0243937,0.3497301238468502
ISIC_0244266,0.5838360294439688
ISIC_0244465,0.28520312789067503
ISIC_0244617,0.7617719246229484
ISIC_0244885,0.41477765103453734
ISIC_0245273,0.7946205405385527
ISIC_0246008,0.16994820402478084
ISIC_0246211,0.15725948566483616
