image_name,target
ISIC_0052060,0.33321953788981773
ISIC_0052349,0.14584025927615585
ISIC_0058510,0.10498135826492216
ISIC_0073313,-0.00045450768811861053
ISIC_0073502,0.36893926761695184
ISIC_0074618,0.49222207891580183
ISIC_0076801,0.40216057893121615
ISIC_0077586,0.646076427117805
ISIC_0082004,0.5172076105809538
ISIC_0082785,0.48474225465906784
ISIC_0085332,0.01061073221717379
ISIC_0087243,0.19799618420074694
ISIC_0088167,0.2201727685824153
ISIC_0089356,0.18359243383747526
ISIC_0090283,0.5276065641955938
ISIC_0092481,0.1511002339539118
ISIC_0095455,0.08388689561979845
ISIC_0095790,0.1990947193116881
ISIC_0097719,0.7732736718317028
ISIC_0099348,0.7079810741270194
ISIC_0101040,0.48920440970687196
ISIC_0101383,0.35316258580132853
ISIC_0105104,0.7440784441423602
ISIC_0108196,0.2507288024862646
ISIC_0112420,0.8892182646377478
ISIC_0114232,0.00404215438538813
ISIC_0115798,0.3240184046808281
ISIC_0116844,0.08423496763862204
ISIC_0126432,0.33060412700433517
ISIC_0131485,0.06937514164019376
ISIC_0131912,0.010570990734777297
ISIC_0131978,0.17707351496937918
ISIC_0139322,0.27632737046224065
ISIC_0142066,0.40268472828756785
ISIC_0143109,0.43612643030064646
ISIC_0148210,0.7092936408298556
ISIC_0148937,0.5876081400056137
ISIC_0150213,0.24070236942498013
ISIC_0152553,0.06945448742044391
ISIC_0153127,0.2531303728756029
ISIC_0154289,0.16710839622828644
ISIC_0155813,0.7493633822305128
ISIC_0155983,0.8520849822525633
ISIC_0157088,0.290423525031656
ISIC_0158761,0.20381074197939597
ISIC_0161963,0.6452077081630705
ISIC_0165178,0.6756683548883302
ISIC_0165230,0.6243873395869741
ISIC_0165615,-0.010489410255104303
ISIC_0165617,0.49232625571312383
ISIC_0165674,-0.023028061985314707
ISIC_0165928,0.4709378470288357
ISIC_0166561,0.29828483804885764
ISIC_0168125,0.5392829221964348
ISIC_0169378,0.4499336451481213
ISIC_0169575,0.1404013675346505
ISIC_0169906,0.9164083555151592
ISIC_0171865,0.7835067416453967
ISIC_0172678,0.20884777044557268
ISIC_0174800,0.3472922932560323
ISIC_0175014,0.4974310052639339
ISIC_0175798,0.7860211712686578
ISIC_0176152,0.5759051346685737
ISIC_0177083,0.14466271441415302
ISIC_0178235,0.8646171514556045
ISIC_0178258,0.5457788511557737
ISIC_0178428,0.5959956756560132
ISIC_0178741,0.7395497592078755
ISIC_0180057,0.5028307630709605
ISIC_0182213,0.8484057162277168
ISIC_0183334,0.17225619406235637
ISIC_0183449,0.8580626257462427
ISIC_0183658,0.20595468120154692
ISIC_0183771,0.5633426927524852
ISIC_0186715,0.7697109699220164
ISIC_0187786,0.012759563314830302
ISIC_0188485,0.3581063677847851
ISIC_0191895,0.7751099455344956
ISIC_0192184,0.52274617976218
ISIC_0192807,0.1173201842175331
ISIC_0193289,0.7609980589040788
ISIC_0194115,0.38445582126587396
ISIC_0195744,0.5306343699339777
ISIC_0195995,0.1532383245867095
ISIC_0196159,0.7051195829553762
ISIC_0196622,0.19050568366219522
ISIC_0196807,0.5496824608708266
ISIC_0197182,0.2997289264603751
ISIC_0197440,0.5850425794778857
ISIC_0197860,0.5717984783113934
ISIC_0198376,0.00453203055440099
ISIC_0198622,0.16649739671629504
ISIC_0199195,0.39646242395974696
ISIC_0199718,0.12119577709381701
ISIC_0199780,0.2135336641149479
ISIC_0200120,0.8588466712535592
ISIC_0204399,-0.012425701821484836
ISIC_0204875,0.13654574123211205
ISIC_0205627,0.10147613829758484
ISIC_0206261,0.3024507041554898
ISIC_0206934,0.7380717798805563
ISIC_0207197,0.7283138477214379
ISIC_0208233,0.8584360391832888
ISIC_0209640,0.056358264868322294
ISIC_0210915,0.35273147456609877
ISIC_0212435,0.20894844173744787
ISIC_0212468,0.3008622349007055
ISIC_0213848,0.1751067613295163
ISIC_0216203,0.37823989950993564
ISIC_0216447,0.8981245257746195
ISIC_0220438,0.8836664215632482
ISIC_0220466,0.4573828573193168
ISIC_0223354,0.072917905596114
ISIC_0223463,0.6527045190159697
ISIC_0223760,0.047562663075950695
ISIC_0224309,0.4523462345241569
ISIC_0225471,0.2912441512744408
ISIC_0225894,0.5270824704202823
ISIC_0226234,0.1744713974694605
ISIC_0227767,0.07180749583130819
ISIC_0228452,0.36656678849249147
ISIC_0229266,0.38657266787049593
ISIC_0230247,0.23218590357282665
ISIC_0230499,0.6397492835094454
ISIC_0231539,0.592675906184013
ISIC_0231788,0.12360127890133299
ISIC_0232763,0.660839606076479
ISIC_0235107,0.28600716034998186
ISIC_0235501,0.8305059894628357
ISIC_0235505,0.5914288555650273
ISIC_0235542,0.1827785045679775
ISIC_0238185,0.10343331915646559
ISIC_0238872,0.7518126076174667
ISIC_0239635,0.5948780126491329
ISIC_0240839,0.07517174199892906
ISIC_0241566,0.7135680790670449
ISIC_0243686,0.44031621490285033
ISIC_0243937,0.30594691188889556
ISIC_0244266,0.5150259168876801
ISIC_0244465,0.20561003072361927
ISIC_0244617,0.6662181996944128
ISIC_0244885,0.30806675532949157
ISIC_0245273,0.7183482038235525
ISIC_0246008,0.08577675314154476
ISIC_0246211,0.14138321636710316
ISIC_0248702,0.4187181213783333
ISIC_0251455,0.6799390452652005
ISIC_0251656,0.6089938373916084
ISIC_0252811,0.5766984050715109
ISIC_0254594,0.048805307216753135
ISIC_0255112,0.267811515062931
ISIC_0256267,0.20515092305868166
ISIC_0258149,0.5424222335714148
ISIC_0258489,0.30810837742319563
ISIC_0258717,0.5067424100343487
ISIC_0259209,0.862729409505846
ISIC_0259237,0.5234329379309202
ISIC_0261866,0.27382889957516454
ISIC_0261904,0.27818500424109516
ISIC_0261907,0.08053175813984126
ISIC_0262392,0.488177435923717
ISIC_0262492,0.46133863445720635
ISIC_0263920,0.04265375879549538
ISIC_0265011,0.16184421744401334
ISIC_0267082,0.3871977400413016
ISIC_0268025,0.19531126759102335
ISIC_0268451,0.6356627874920378
ISIC_0269476,0.09185129316028906
ISIC_0270022,0.28002142682817066
ISIC_0270367,0.43204520603467245
ISIC_0271223,0.1983301049331203
ISIC_0272190,0.37129196025489364
ISIC_0273533,0.4102652444562409
ISIC_0274458,0.6111950264894404
ISIC_0274698,0.5687254995209514
ISIC_0274789,0.8884587380598532
ISIC_0276718,0.40636204076145077
ISIC_0280382,0.0166973537307058
ISIC_0280752,0.36070687384926714
ISIC_0280782,0.766933293431066
ISIC_0280827,0.5350871134432964
ISIC_0281227,0.31698970770230517
ISIC_0282269,0.3454780608153669
ISIC_0282486,0.27903022144164424
ISIC_0282737,0.25698526255291654
ISIC_0284147,0.18320180002774578
ISIC_0284441,0.6954987323551904
ISIC_0284485,0.36301281119085616
ISIC_0285491,0.5441015320539009
ISIC_0285697,0.48641957246582024
ISIC_0286688,0.4546392989141168
ISIC_0287132,0.0120972073818848
ISIC_0287325,0.8483024231682066
ISIC_0288225,0.1599927593888424
ISIC_0290187,0.08595834607694997
ISIC_0291705,0.23126168001181213
ISIC_0292996,0.741060333311907
ISIC_0294150,0.6931045383098535
ISIC_0296540,0.2599246065656189
ISIC_0297539,0.25368556927423924
ISIC_0297702,0.20564854949043365
ISIC_0298417,0.6670022322796285
ISIC_0299870,0.8207137381832581
ISIC_0300002,0.13136857657082146
ISIC_0301547,0.42866526264697313
ISIC_0301769,0.1233588201503153
ISIC_0304467,0.13429367803109926
ISIC_0304666,0.04534519879234722
ISIC_0304667,0.5882533021649579
ISIC_0306094,0.1666333052708069
ISIC_0307004,0.7946507146261865
ISIC_0307411,0.1982061507733306
ISIC_0309192,0.6745391157164704
ISIC_0309503,0.5921508648316376
ISIC_0310320,0.7575504278356675
ISIC_0311235,0.8084491846675519
ISIC_0311814,0.26786328335583676
ISIC_0312717,0.1872363947222766
ISIC_0313675,0.1820772929058876
ISIC_0317285,0.4451826477306895
ISIC_0318934,0.078581842542917
ISIC_0319131,0.03363004624588939
ISIC_0319990,0.558075886729057
ISIC_0320662,0.045191594759671716
ISIC_0321218,0.32408318207308184
ISIC_0321906,0.39048311291844584
ISIC_0321948,0.37259093672037125
ISIC_0322514,0.624464181397343
ISIC_0327756,0.7778336885967292
ISIC_0328346,0.05366771691478789
ISIC_0328687,0.3140814454309293
ISIC_0328823,0.0762396989230183
ISIC_0329169,0.26157730214617914
ISIC_0329910,0.5095348282629857
ISIC_0330060,0.6803027288697194
ISIC_0330886,0.6212787058320828
ISIC_0332421,0.35661389581946423
ISIC_0332456,0.7518309179431526
ISIC_0334179,0.2794191609864356
ISIC_0335244,0.5303160471084993
ISIC_0335886,0.2869723921176046
ISIC_0336093,0.8227191728510661
ISIC_0338118,0.5238179792504525
ISIC_0338587,0.3485599475898198
ISIC_0339455,0.6131151680892799
ISIC_0340198,0.33670859641279094
ISIC_0340572,0.45364565728232265
ISIC_0341315,0.37378055808949284
ISIC_0343131,0.5758700076112291
ISIC_0343283,0.790851825295249
ISIC_0346766,0.3447456922294805
ISIC_0347157,0.5075128358439542
ISIC_0348342,0.1372755319753196
ISIC_0350347,0.46096223594940966
ISIC_0350470,0.19056060391449137
ISIC_0351156,0.7420952557586133
ISIC_0351912,0.34890765853924677
ISIC_0352620,0.23805162595090223
ISIC_0353021,0.12834587228280725
ISIC_0355377,0.30485141464305343
ISIC_0358260,0.15664259994082386
ISIC_0358623,0.20240298163844272
ISIC_0359676,0.18655280973325716
ISIC_0359720,0.10888409736799076
ISIC_0361122,0.16506460036180215
ISIC_0366488,0.4229126368445577
ISIC_0367795,0.4223133445630083
ISIC_0367988,0.8443590365932323
ISIC_0368092,0.07870578633446712
ISIC_0368696,0.21902713247254724
ISIC_0369888,0.5000008637434803
ISIC_0370322,0.43334183097613277
ISIC_0371470,0.018585210742458003
ISIC_0371907,0.5495279082097113
ISIC_0372927,0.2679104844573885
ISIC_0372955,0.030641836507129483
ISIC_0372971,0.34959040822286624
ISIC_0373723,0.21244705303615774
ISIC_0375431,0.6242753708211239
ISIC_0377642,0.5069196394251776
ISIC_0378391,0.3426856941077858
ISIC_0378668,0.49721460293221753
ISIC_0379549,0.02414336508809356
ISIC_0380224,0.22554084219154902
ISIC_0381595,0.7242406962614041
ISIC_0382931,0.6214334072865313
ISIC_0383641,0.6400907763381838
ISIC_0383780,0.10912904498036369
ISIC_0385415,0.8182418612850597
ISIC_0385463,0.41711402182409074
ISIC_0385865,0.7730053166596917
ISIC_0388802,0.29573849144071573
ISIC_0389010,0.7329796284757322
ISIC_0389392,0.3798630213714205
ISIC_0389675,0.06359792437433498
ISIC_0390209,0.36687401468952885
ISIC_0391046,0.8636694483138854
ISIC_0391777,0.14929801494872663
ISIC_0392680,0.4150929039751645
ISIC_0392931,-0.0007276165806615609
ISIC_0393891,0.5590913874475518
ISIC_0394533,0.3158379090818926
ISIC_0394763,-0.015468224319192814
ISIC_0394802,0.6979030480433721
ISIC_0395681,0.054850038191943895
