image_name,target
ISIC_0052060,0.34882739339699853
ISIC_0052349,0.16134170224114364
ISIC_0058510,0.2721300496426533
ISIC_0073313,0.06746270463441117
ISIC_0073502,0.35732014695235037
ISIC_0074618,0.599167256123593
ISIC_0076801,0.4741451835284707
ISIC_0077586,0.8072372911600283
ISIC_0082004,0.7013770404525488
ISIC_0082785,0.6146825977165449
ISIC_0085332,0.04593468221445285
ISIC_0087243,0.28263391079930855
ISIC_0088167,0.36483235168634565
ISIC_0089356,0.3414054423579387
ISIC_0090283,0.7714005832389859
ISIC_0092481,0.3125777695310106
ISIC_0095455,0.20224937015448852
ISIC_0095790,0.2800164195515613
ISIC_0097719,1.0102256554430724
ISIC_0099348,0.9265042462363908
ISIC_0101040,0.668220674998004
ISIC_0101383,0.4529536272577488
ISIC_0105104,0.9847226320139058
ISIC_0108196,0.401165276989623
ISIC_0112420,1.0543084331803243
ISIC_0114232,0.08875861400775698
ISIC_0115798,0.446400019029884
ISIC_0116844,0.19340456006642093
ISIC_0126432,0.4320457286913708
ISIC_0131485,0.21509277556192075
ISIC_0131912,0.0523555385602581
ISIC_0131978,0.24509232098288258
ISIC_0139322,0.3728833482421976
ISIC_0142066,0.5380446805142505
ISIC_0143109,0.5971717510325121
ISIC_0148210,0.8935780091102998
ISIC_0148937,0.7456841528348974
ISIC_0150213,0.47848172065162586
ISIC_0152553,0.1335616885250479
ISIC_0153127,0.3475772916138098
ISIC_0154289,0.2523466398776453
ISIC_0155813,0.8729441754350873
ISIC_0155983,1.0528157042318753
ISIC_0157088,0.3592149969094862
ISIC_0158761,0.2747800502685074
ISIC_0161963,0.9194504232513978
ISIC_0165178,0.8485774367282062
ISIC_0165230,0.7380554800574828
ISIC_0165615,0.09538983955370739
ISIC_0165617,0.6876373003215974
ISIC_0165674,0.030205141114461043
ISIC_0165928,0.6290703473005124
ISIC_0166561,0.4293831564015811
ISIC_0168125,0.7485046244780094
ISIC_0169378,0.44788924506290684
ISIC_0169575,0.2226369366460066
ISIC_0169906,1.0199751330559863
ISIC_0171865,1.0039421806195676
ISIC_0172678,0.2662008281960162
ISIC_0174800,0.5241096887809924
ISIC_0175014,0.6643228029472894
ISIC_0175798,1.0152253880565496
ISIC_0176152,0.690768106277666
ISIC_0177083,0.2007021657023813
ISIC_0178235,1.0265123793644406
ISIC_0178258,0.7611157741311771
ISIC_0178428,0.7503028505854417
ISIC_0178741,0.9330684688827873
ISIC_0180057,0.6337872688006883
ISIC_0182213,1.0177422445688578
ISIC_0183334,0.34805583298002674
ISIC_0183449,1.0361941359064986
ISIC_0183658,0.3266032842381321
ISIC_0183771,0.747073927202031
ISIC_0186715,1.0106456740962386
ISIC_0187786,0.043977505595059085
ISIC_0188485,0.47075021284461016
ISIC_0191895,0.9470181829489022
ISIC_0192184,0.6502259161869404
ISIC_0192807,0.19620959330498877
ISIC_0193289,0.9780819124732005
ISIC_0194115,0.5064788249863028
ISIC_0195744,0.6420468589919324
ISIC_0195995,0.24695526107394095
ISIC_0196159,0.8898122659839274
ISIC_0196622,0.2773141285595937
ISIC_0196807,0.7135308425483515
ISIC_0197182,0.4068581776626665
ISIC_0197440,0.7347980442230693
ISIC_0197860,0.7239455673110342
ISIC_0198376,0.06543999826341995
ISIC_0198622,0.18289477154683453
ISIC_0199195,0.5451354340799135
ISIC_0199718,0.28163540465135917
ISIC_0199780,0.31554301013926533
ISIC_0200120,0.9940942654978997
ISIC_0204399,0.05640415517383213
ISIC_0204875,0.19322970446332377
ISIC_0205627,0.21112657320621153
ISIC_0206261,0.408678028373771
ISIC_0206934,0.9611133211218856
ISIC_0207197,0.9794234598530096
ISIC_0208233,1.0176462184812394
ISIC_0209640,0.19151662457031904
ISIC_0210915,0.4485622885331111
ISIC_0212435,0.26891954441539845
ISIC_0212468,0.4574803533682861
ISIC_0213848,0.2536880270705417
